"시도별","품목별","항목","단위","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월",
"전국","즉석식품","소비자물가지수[2020=100]","2020=100","90.314","90.66","91.902","92.975","93.285","93.897","94.341","94.589","94.332","94.545","93.933","94.341","94.536","94.563","96.842","97.41","97.57","97.508","97.463","98.359","98.102","98.013","98.261","98.191","99.52","97.83","96.96","98.44","98.84","97.89","100.37","101.63","101.66","102.25","102.72","101.89","102.35","102.54","104.61","104.14","105.42","106.93","104.91","105.55","105.08","105.55","106.6","108.66","108.72","110.62","111.61","113.3","114.33","112.83","116.36","118.11","117.96","119.95","120.43","120.52","120.72","120.47","121.38","120.37","120.45",
"전국","편의점도시락","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","98.59","98.59","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100.69","100.69","100.69","100.69","100.69","100.69","100.69","100.69","100.69","100.69","100.69","100.69","100.69","100.69","100.69","102.17","102.17","102.17","104.14","104.14","106.76","106.76","106.76","106.76","107.47","107.47","107.47",
"전국","삼각김밥","소비자물가지수[2020=100]","2020=100","90.696","91.005","91.322","91.728","92.345","92.839","93.006","92.839","92.927","92.989","93.068","93.967","94.047","94.144","94.628","94.964","96.374","97.053","97.564","97.653","98.005","98.27","98.675","98.834","99.04","99.38","99.23","99.43","99.72","100.12","100.22","100.39","100.6","100.6","100.6","100.66","101.33","101.61","101.55","101.88","101.97","101.97","101.78","101.78","101.77","101.99","101.95","101.99","101.95","101.95","102.76","103.02","103.45","103.22","103.33","103.35","103.4","103.43","103.86","104.11","104.71","104.99","105.39","105.55","105.56",
"전국","커피","소비자물가지수[2020=100]","2020=100","100.713","101.006","102.137","97.856","102.304","102.754","99.531","100.389","101.195","97.291","100.965","95.25","102.074","100.127","101.634","99.416","99.437","100.546","102.126","101.676","99.949","101.08","101.76","99.374","100.8","99.36","99.86","100.83","100.38","99.11","99.94","98.86","99.84","100.37","101.09","99.54","102.24","100.52","101.06","98.58","99.42","100.88","99.98","100.02","102.14","99.94","102.14","102.43","102.44","106.55","109.97","111.55","110.74","111.34","110.58","109.94","109.88","110.46","110.69","111.26","120.33","123.22","123.76","123.86","123.99",
"전국","차","소비자물가지수[2020=100]","2020=100","101.533","97.031","101.685","90.887","95.175","96.372","98.44","98.42","96.423","98.734","99.099","100.204","102.78","101.888","94.75","92.489","98.359","95.267","100.468","100.853","101.938","99.931","97.822","92.651","104.43","96.69","100.16","99.27","98.13","100.7","96.39","101.39","97.63","102.11","101.93","101.17","99.26","97.44","97.66","94.1","96.86","91.83","96.56","95.52","95.18","98.82","97.24","97.87","99.82","105.29","104.55","105.6","104.21","105.35","101.68","102.03","110.53","106.62","106.24","106.24","108.75","112.17","116.57","117.29","116.96",
"전국","주스","소비자물가지수[2020=100]","2020=100","100.952","103.27","102.882","103.218","102.987","99.368","101.225","100.197","100.931","99.284","102.536","103.239","99.274","102.022","102.567","101.99","99.483","100.522","100.228","104.246","103.69","103.627","100.448","100.092","100.38","99.9","100.08","100.36","100.3","100.54","101.24","99.33","100.86","100.15","99.64","97.19","98.53","98.82","100.54","100.1","101.69","101.77","102.13","102.36","103.37","104.56","105.22","106.17","106.51","107.69","108.23","109.63","109.52","109.44","109","107.81","108.69","109.15","107.51","111.08","113.67","117.17","116.7","118.24","116.06",
"전국","두유","소비자물가지수[2020=100]","2020=100","91.26","92.981","93.246","92.063","94.041","97.802","98.941","99.806","97.952","98.747","98.729","98.756","98.95","98.226","100.901","97.582","100.998","100.663","100.981","97.184","95.754","100.716","97.873","100.981","96.33","101.36","101.28","98.56","99.77","101.39","98.06","101.18","99.03","100.33","101.35","101.35","101.37","99.82","102.48","105.65","105.77","105.87","107.09","107.78","102.77","108.06","109.15","108.53","106.38","107.18","108.59","109.66","108.72","108.81","109.98","109.98","108.15","116.79","118.22","119.59","120.39","120.66","122.2","121.43","121.84",
"전국","생수","소비자물가지수[2020=100]","2020=100","90.863","91.308","90.999","91.181","91.217","91.653","91.744","96.717","98.868","99.894","99.958","100.439","100.085","100.094","99.722","99.567","99.767","99.495","99.567","99.586","99.513","99.513","95.864","100.175","100.08","99.61","99.68","99.68","100.76","99.39","99.77","100.19","100.91","97.91","101.03","100.99","101.03","100.94","99.51","100.2","98.43","98.31","100.2","100.23","96.93","100.43","101.25","101.79","101.58","101.79","101.7","101.66","102.84","101.12","102.17","101.53","102.23","102.73","101.82","102.15","101.98","109.24","111.99","112.05","112.4",
"전국","기능성음료","소비자물가지수[2020=100]","2020=100","98.615","98.615","98.759","98.874","98.961","99.057","98.903","98.999","99.086","99.009","98.922","98.942","98.942","98.942","98.942","99.144","99.173","99.173","99.509","99.509","99.567","99.548","99.548","99.634","99.96","99.94","99.92","99.75","100.09","100.12","99.99","99.88","100.09","100.06","100.03","100.16","99.75","100.24","100.04","100.2","100.32","100.43","100.55","100.57","100.44","100.7","103.71","104.38","105.77","107.65","108.42","108.11","108.73","108.18","107.84","108.65","108.85","108.81","108.82","108.88","110.41","111.92","113.34","113.81","114.35",
"전국","탄산음료","소비자물가지수[2020=100]","2020=100","95.432","94.067","94.862","98.043","92.684","95.106","93.778","92.468","96.778","93.299","91.202","95.983","97.23","96.534","92.919","95.64","97.863","97.275","94.799","94.022","93.932","96.48","93.66","94.835","95.21","96.1","97.18","99.69","100.32","99.59","101.55","102.6","100.66","102.43","101.65","103.01","103.27","103.79","104.72","105.91","105.22","104.55","104.63","102.58","105.66","106.31","106.84","109.1","109.12","110.45","107.78","111.8","111.72","114.29","112.94","112.12","111.82","112.23","113.73","115.73","116.18","114.31","116.23","114.37","113.73",
"전국","기타음료","소비자물가지수[2020=100]","2020=100","92.627","92.455","92.002","90.76","93.796","93.823","97.594","97.349","97.757","96.687","99.225","99.397","99.098","99.225","100.285","99.18","99.669","101.264","100.068","101.246","100.576","99.814","99.479","101.572","100.2","100.27","96.41","97.86","95.67","100.17","101.35","101.41","101.44","101.5","101.84","101.9","102.17","104.87","106.24","104.26","100.13","102.76","100.67","104.12","103.8","103.43","106.24","107.08","109.87","110.25","106.01","110.72","107.64","110.86","110.46","109.72","111.68","109.35","113.16","113.99","114.98","117.55","115.58","118.86","111.79",
"전국","소주","소비자물가지수[2020=100]","2020=100","93.789","94.021","94.038","93.996","94.013","94.121","94.254","94.254","94.27","94.254","94.245","94.038","94.104","94.013","93.988","94.245","98.894","99.177","99.052","99.235","99.26","99.417","99.451","99.467","99.64","100.1","100.03","99.94","99.94","100.03","99.97","99.99","100.04","100.07","100.08","100.17","100.24","100.32","100.27","100.34","100.37","100.37","100.37","100.85","100.92","100.93","101","101","101.08","101.26","108.9","109.71","109.78","109.72","109.68","109.75","109.59","109.59","109.59","109.96","110.07","110.01","110.06","110.1","110.11",
"전국","과실주","소비자물가지수[2020=100]","2020=100","100.795","102.987","92.385","102.131","92.262","91.12","102.131","102.528","105.719","96.289","106.28","95.586","103.099","106.637","92.252","91.436","93.965","96.85","96.86","103.762","107.564","107.514","98.328","102.314","106.95","106.42","95.68","94.59","98.58","98.12","98.87","98.49","105.17","104.4","98.05","94.71","102.2","105.49","92.73","98.15","95.86","97.73","97.7","97.99","104.98","99.98","95.5","90.86","98.57","107.76","98.34","94.53","95.92","93.09","96.42","98.08","96.75","96.71","95.69","94.68","96.7","98.48","99.87","99.54","99.31",
"전국","맥주","소비자물가지수[2020=100]","2020=100","98.721","98.886","98.969","98.638","98.868","98.73","98.565","98.381","97.638","98.574","98.647","98.473","98.684","98.537","98.179","100.143","99.794","100.29","100.317","99.693","100.51","100.767","100.189","99.987","100.17","99.98","99.93","100.03","100","99.99","99.99","99.98","99.92","99.96","100.01","100.02","100.09","100.12","100.05","100.25","100.34","100.37","100.32","100.27","100.3","99.94","100.01","100","100.08","100.95","103.5","106.61","107.19","107.25","106.97","107.17","106.97","107","107.04","107.02","107.06","106.95","107.19","107.36","107.09",
"전국","막걸리","소비자물가지수[2020=100]","2020=100","98.714","98.714","98.612","98.789","98.742","98.994","98.994","99.04","99.161","99.245","99.366","99.413","99.012","99.068","99.124","99.813","99.766","99.72","99.804","99.645","99.469","99.124","99.245","99.385","99.26","99.37","99.48","99.74","99.58","99.67","100.13","100.37","100.55","100.25","100.65","100.96","100.92","101","101.04","110.99","114.7","116.22","117.53","117.73","117.92","117.86","118.45","118.65","119.38","119.7","120.15","119.84","120.61","121.35","121.86","121.62","121.55","121.63","121.38","121.66","121.68","121.61","121.96","121.83","121.85",
"전국","양주","소비자물가지수[2020=100]","2020=100","100.416","100.476","100.495","100.505","100.535","100.426","100.872","101.12","100.842","101.1","101.1","101.1","100.753","100.803","101.298","101.328","101.338","101.338","101.347","101.347","100.892","100.852","101.615","101.912","98.95","100.55","100.54","100.56","101.46","101.56","101.64","101.56","93.49","99.81","100.77","99.14","101.72","95.97","101.42","101.52","99.8","98.72","99.87","102.66","90.31","101.66","101.96","99.7","100.02","98.61","102.55","102.36","103.05","105.35","106.26","106.52","100.74","106.4","105.85","108.36","94.79","110.93","108.33","108.71","103.99",
"전국","약주","소비자물가지수[2020=100]","2020=100","91.422","91.422","91.467","91.467","91.467","91.467","91.33","91.577","91.623","91.577","91.604","91.641","91.705","91.705","91.705","91.75","91.696","91.76","95.761","97.716","98.666","99.36","99.479","99.506","99.98","99.99","99.91","99.94","99.91","99.96","99.96","99.94","100.05","100.12","100.12","100.12","100.15","100.23","100.3","100.45","100.45","100.57","100.59","100.61","100.73","100.74","100.57","100.52","100.51","100.65","104.99","105.88","106.05","106.09","106.27","106.7","106.6","106.77","106.82","106.91","106.99","106.98","106.93","107","106.96",
"전국","홍삼","소비자물가지수[2020=100]","2020=100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","106.57","99.11","106.57","106.57","106.57","100.17","106.57","101.24","101.52","106.57",
"전국","건강기능식품","소비자물가지수[2020=100]","2020=100","105.747","105.747","106.638","103.718","103.234","105.747","99.863","98.092","97.694","98.618","97.694","99.562","100.314","100.776","100.776","102.504","100.829","105.242","100.046","100.046","100.046","100.046","100.046","100.046","100.04","100.04","100.04","100.04","100.04","102.76","100.48","99.99","98.1","99.99","100.49","97.98","98.41","98.41","98.41","98.41","98.41","98.41","98.41","98.41","98.41","98.41","99.51","99.51","99.51","99.51","99.51","99.51","99.51","99.51","99.51","99.51","99.51","102.36","102.36","102.36","102.36","102.36","102.36","95.78","95.78",
"전국","유산균","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","","","","","94.93","102","102","96.81","99.49","102.53","102.08","101.98","96.75","101.98","97.87","101.58","98.12","98.12","101.67","101.67","94.87","90.59","98.08","100.67","100.68","102.67","104.08","99.94","101.43","101.74","100.67","104.42","100.44","104.42","102.62","102.21","99.09","100.61","100.48","102.59","103.87","99.92","103.39","103.68","99.32",
"전국","내구재","소비자물가지수[2020=100]","2020=100","99.686","99.489","100.208","100.405","100.887","100.316","99.567","99.459","99.548","99.626","99.252","99.144","99.902","99.873","99.764","100.523","99.873","99.617","99.991","99.804","99.755","100.001","98.976","99.085","99.68","100.21","98.77","99.17","99.57","99.87","100.59","100.42","100.32","100.59","100.56","100.25","99.71","99.44","99.33","99.5","99.16","99.22","99.74","99.84","100.14","100.54","101.4","101.96","102.47","102.43","102.16","102.71","102.5","102.45","102.88","102.89","103.31","103.93","104.43","104.58","105.42","105.04","105.09","105.84","105.91",
"전국","장롱","소비자물가지수[2020=100]","2020=100","90.305","94.62","97.537","97.537","97.537","97.537","97.537","97.537","97.537","97.537","88.629","91.269","99.335","102.073","102.073","102.073","93.492","97.627","100.815","100.815","100.815","100.815","100.815","100.815","100.84","100.84","100.84","100.84","100.84","100.84","100.84","100.84","100.84","95.75","100.91","95.82","100.91","96.83","99.13","95.03","95.4","96.96","101.57","101.57","104.18","104.18","104.18","108.35","108.35","108.35","108.35","108.35","108.35","108.35","108.35","108.35","108.35","100.13","108.35","108.35","108.52","108.52","110.29","110.29","110.29",
"전국","침대","소비자물가지수[2020=100]","2020=100","88.288","88.532","88.532","88.532","88.532","88.532","88.587","88.587","88.587","88.587","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","101.18","108.23","108.23","109.07","109.07","109.07","109.07","112.78","112.78","112.78","112.78","112.78","112.78","112.78","112.78","112.78","112.78","112.78","112.78","112.78","112.78","120.52","120.52","120.52","120.52","120.52",
"전국","거실장","소비자물가지수[2020=100]","2020=100","91.504","93.667","96.192","96.192","96.192","96.192","96.192","96.192","96.192","96.192","94.994","91.409","96.192","96.192","96.192","98.536","98.536","98.536","99.26","99.26","99.26","99.26","99.26","99.26","99.25","100.53","100.53","100.53","100.53","100.53","100.53","100.53","100.53","95.48","100.53","100.53","100.53","100.53","99.54","95.63","100.58","106.27","106.27","106.27","106.27","106.27","106.27","108.84","108.84","108.84","108.84","111.31","105.83","112.89","112.89","112.89","112.89","112.89","112.89","112.89","115.66","115.66","117.73","117.73","117.73",
"전국","소파","소비자물가지수[2020=100]","2020=100","93.471","97.04","98.688","98.688","98.688","98.688","98.688","98.688","98.688","98.688","90.11","88.542","102.936","102.936","102.936","102.936","91.847","89.23","102.936","102.936","102.936","102.936","102.936","102.936","100","100","100","100","100","100","100","100","100","100","100","100","100","95.03","83.43","90.13","90.13","92.63","100.65","100.65","108.48","108.48","108.48","114.77","114.77","114.77","114.77","117.4","98.72","98.72","98.72","98.72","117.4","114.29","117.4","117.4","117.4","117.4","119.15","119.15","119.15",
